date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-12  23:41,1337889974516113417,Covid-19 Is Creating a New Kind of Financial Midlife Crisis https://t.co/GLdJyE4bsJ,2020-12-12 22:40:01,,,,"Iowa, USA"
2020-12-12  23:41,1337889974100758536,RT @news_ntd: 🔴 LIVE: Ex-military sees color revolution tactics; Dominion allows vote changing: Supervisor | NTD News Today (Dec. 11) https…,2020-12-12 22:40:01,,,,
2020-12-12  23:41,1337889973933121537,"RT @RT_com: French police use tear gas, water cannon at rally against security bill &amp; Islamophobia in Paris

MORE: https://t.co/iZG6Sjp8kT…",2020-12-12 22:40:01,,,,"Ipswich, England"
2020-12-12  23:41,1337889973467410432,RT @Reuters: ‘I call on all leaders worldwide to declare a state of climate emergency in their countries until carbon neutrality is reached…,2020-12-12 22:40:01,,,,
2020-12-12  23:41,1337889973396099072,RT @otiose94: .@ABCaustralia @TheIPA's #scomo #spudders NEWS Censorship by #cathywilcox1 https://t.co/hAbKHS6dBI #auspol  #Insiders,2020-12-12 22:40:01,,,,Boonwurrung Land
2020-12-12  23:41,1337889973136191490,Widower with reverse mortgage walks away from home in The Villages. Read our story: https://t.co/UIXlYDPfTN #TheVillages #TheVillagesNews,2020-12-12 22:40:01,,,,"The Villages, FL"
2020-12-12  23:41,1337889972892921856,RT @dolopipi: Nurown and objective biomarkers support its effectiveness.Approbal #NUROWN NOW for #ALS @BrainstormCell @US_FDA @SteveFDA  @D…,2020-12-12 22:40:00,,,,
2020-12-12  23:41,1337889972880334848,"RT @JamaicaGleaner: Andre Burnett memorialised as genius businessman, family man and mentor https://t.co/zWemTeaurk",2020-12-12 22:40:00,,,,mars
2020-12-12  23:41,1337889972569993216,"RT @CTZebra: Tawauna Averette, 42yo RN, Kettering Health, Dayton, OH, died of #covid19 12/8. She was 35 wks pregnant- her baby girl was del…",2020-12-12 22:40:00,,,,"Camanche, IA"
2020-12-12  23:41,1337889971739496449,"RT @donwinslow: Trump can't protect himself from New York prosecutors with a self-pardon, says the state senator who wrote the law to expli…",2020-12-12 22:40:00,,,,"Quebec City, Quebec, Canada"
2020-12-12  23:41,1337889971399700496,A few years ago I was actually thinking of buying some of these pillows. So glad I didn’t end up supporting a lunat… https://t.co/sm26JZBR8U,2020-12-12 22:40:00,,,,"Loveland, OH"
2020-12-12  23:41,1337889971324276738,What Polls Say About Kelly Loeffler and Raphael Warnock 3 Weeks Before Georgia's Election https://t.co/KlczK8VtEU,2020-12-12 22:40:00,,,,"Nashville, TN"
2020-12-12  23:41,1337889970732761088,RT @MollyJongFast: This is real fucking bad  https://t.co/kgJpMcGr51,2020-12-12 22:40:00,,,,
2020-12-12  23:41,1337889970221039616,"RT @SilverstoneUK: 🗣Hamilton Straight 

We think it’s got a nice ring to it 🤔

We’re delighted to announce the @BRDCSilverstone will rename…",2020-12-12 22:40:00,,,,"Huntington Beach, CA"
2020-12-12  23:41,1337889970133098498,Returning to theaters 'feels like we're getting back to normal.' How is Regal handling it? – Knoxville News Sentinel https://t.co/01F7RXQVRz,2020-12-12 22:40:00,,,,"New York, USA"
2020-12-12  23:41,1337889970028081152,"RT @agnos_pharmos: #RuhollahZam, director of Amad News Telegram channel which was dedicated to opposition revealing brutal actions and corr…",2020-12-12 22:40:00,,,,United States
2020-12-12  23:41,1337889970019848194,"RT @BBCNews: Covid: Relaxing restrictions 'could trigger third wave', NHS bosses warn https://t.co/n2Axhv5KvE",2020-12-12 22:40:00,,,,
2020-12-12  23:41,1337889969935966214,UPDATE: three individuals have been arrested by #Israel Police during the latest anti-#Netanyahu protests in Jerusa… https://t.co/oP9IE9RK8P,2020-12-12 22:40:00,,,,Israel
2020-12-12  23:41,1337889969935826944,"Country music legend Charley Pride has died today in Dallas from COVID-19 complications. He was 86 years old.

https://t.co/oUvkFlgZto",2020-12-12 22:40:00,,,,"Oklahoma City, OK"
2020-12-12  23:41,1337889969902379008,In this week's #TopWestCdnAgNews: @OldsCollege partners with @TELUS Agriculture.. The partnership increases the col… https://t.co/2mkgMeYnlD,2020-12-12 22:40:00,,,,info@farms.com
2020-12-12  23:41,1337889969864646656,"Car crashes in San Antonio plummet during pandemic, data shows    https://t.co/LpLAOy186V",2020-12-12 22:40:00,,,,"San Antonio, TX"
2020-12-12  23:41,1337889969852084226,"The coronavirus was already raging across the nation before Thanksgiving.

https://t.co/YDc86dFAku",2020-12-12 22:40:00,,,,"Little Rock, Arkansas"
2020-12-12  23:41,1337889969843671048,RT @AProlongedQT: breaking news: people are so fucking stupid,2020-12-12 22:40:00,,,,monster island
2020-12-12  23:41,1337889969826713601,"@realDonaldTrump @IngrahamAngle We have day after day record breaking high levels of infections, hospitalizations,… https://t.co/Q428H0J5sX",2020-12-12 22:40:00,,,,"Kapalua, HI"
2020-12-12  23:41,1337889969772249090,"Man City can get much better, but it isn't clear yet how much improvement they will make https://t.co/3dPfmpplcQ",2020-12-12 22:40:00,,,,"Manchester, UK"
2020-12-12  23:41,1337889969747218435,"The new guidelines say the evidence for alcohol having cardioprotective effects is, at best, mixed. 

https://t.co/PX7mOc8lEg",2020-12-12 22:40:00,,,,"Sydney, Australia"
2020-12-12  23:41,1337889969738641410,"🗣️ ANCELOTTI REACTION 🗣️

""We played well with fantastic spirit. It is really difficult to compete with Chelsea.""

https://t.co/UbD4ykEaw0",2020-12-12 22:40:00,,,,"Leeds, UK"
2020-12-12  23:41,1337889969721970691,New Orleans stage and screen actor Carol Sutton dies at 76 https://t.co/vfiP1fE6aW https://t.co/pNjHobswHb,2020-12-12 22:40:00,,,,"Tampa, FL"
2020-12-12  23:41,1337889969721884674,"The Justice Department sent a subpoena for documents on Hunter Biden's dealings with more than a dozen companies. 

https://t.co/IUHN5FgcIP",2020-12-12 22:40:00,,,,"Macon, Georgia"
2020-12-12  23:41,1337889969717846016,A man has been charged with murder after he allegedly stabbed a man he did not know during a “confrontation” at a s… https://t.co/yix4otMXkX,2020-12-12 22:40:00,,,,Australia
2020-12-12  23:41,1337889969696858113,"South African Chief Justice’s shocking rant against ‘devil vaccines’
https://t.co/fbiNWkRY1v",2020-12-12 22:40:00,,,,Kenya
2020-12-12  23:41,1337889969692680192,"Air pollution from coal-fired PH power plants causing hundreds of deaths per year, says think tank https://t.co/WLtd9MOFPJ",2020-12-12 22:40:00,,,,"Manila, Philippines"
2020-12-12  23:41,1337889969684140032,"Federal judge rejects Trump campaign lawsuit in Wisconsin
https://t.co/NGuClDGxs3",2020-12-12 22:40:00,,,,Boston
2020-12-12  23:41,1337889969671639041,"The girl who snapped the fingers off her hated prosthetic arm now has a bionic one

https://t.co/G3B7BJ6xnW",2020-12-12 22:40:00,,,,"Bristol, UK"
2020-12-12  23:41,1337889969667530753,"Hunter Biden said he only learned of the investigation on Tuesday.
https://t.co/coCAN1aY5j",2020-12-12 22:40:00,,,,"Boise, ID"
2020-12-12  23:41,1337889969650737158,The central government has submitted in the Supreme Court that it is “unequivocally” against forcing people to have… https://t.co/OuAKI34SB3,2020-12-12 22:40:00,,,,India
2020-12-12  23:41,1337889969596055553,Give the gift of #geek! #Comics #Holidays2020 #Gifts https://t.co/9v705qZKSy,2020-12-12 22:40:00,,,,Austin
2020-12-12  23:41,1337889969570869248,"Everton ready to hand Tottenham outcast Dele Alli January transfer lifeline
https://t.co/a3JJjDSjJq https://t.co/IBoWWllNMq",2020-12-12 22:40:00,,,,"London, UK"
2020-12-12  23:41,1337889969533284352,"Iraq Lobster?!
https://t.co/4LWGhZVoFQ",2020-12-12 22:40:00,,,,
2020-12-12  23:41,1337889968866332679,@CODColdWarNews Hahaha. And the news just keeps getting worse for this garbage ass game. Lmao,2020-12-12 22:40:00,,,,"Omaha, NE"
2020-12-12  23:41,1337889968866226176,RT @TheBabylonBee: The Babylon Bee Editorial Board Calls On All Of Washington To Resign https://t.co/DHzbNZYhcw,2020-12-12 22:40:00,,,,"Washington, USA"
2020-12-12  23:41,1337889968505630720,"RT @GovAndyBeshear: Late yesterday, the FDA approved Pfizer’s vaccine for COVID-19. That’s great news, but it will still be some time befor…",2020-12-12 22:39:59,,,,
2020-12-12  23:41,1337889968019156994,"RT @Crunchyroll: NEWS: Upcoming Josee, the Tiger and the Fish Anime Film Travels Osaka Metro in Collaboration Trailer

✨ More: https://t.co…",2020-12-12 22:39:59,,,,! one piece ¡ she/her
2020-12-12  23:41,1337889967926874112,"@cruiseexplorer I don't, unfortunately. I'm not working this weekend so I'm getting my information the same way eve… https://t.co/TcWEtSPuoZ",2020-12-12 22:39:59,,,,Whitehorse/Kwanlin
2020-12-12  23:41,1337889967729750016,RT @aletweetsnews: Some Trump supporters drifted to the Supreme Court after three hours of speakers at Freedom Plaza. Made my way there and…,2020-12-12 22:39:59,,,,Richfield MN
2020-12-12  23:41,1337889967431970820,"RT @JamesrossrJames: Fox News won a court case by 'persuasively' arguing that no 'reasonable viewer' takes Tucker Carlson seriously 

Judge…",2020-12-12 22:39:59,,,,United States
2020-12-12  23:41,1337889967247384579,"RT @thetimes: Divided we stand: the new Brexit Britain.

It’s consumed four years and three Prime Ministers. But as a deadline for a deal l…",2020-12-12 22:39:59,,,,United Kingdom
2020-12-12  23:41,1337889966966394882,"RT @yeolhaanx: @ariainthavong more like ""to all the seungri, bigbang, and yg antis, thank you for helping me peddle fake news and misinform…",2020-12-12 22:39:59,,,,she lives where u vacation!🏝️
2020-12-12  23:41,1337889966370775040,My story with predictions for @SBD: Saints vs Eagles Props; Best Team and Player Prop Bets https://t.co/gJpiGypWcC… https://t.co/rY0aal0DKd,2020-12-12 22:39:59,,,,"Beaver Falls, PA"
2020-12-12  23:41,1337889966303584256,Good news finally got my pc part so today I do a install of the os and software so no stream but later I might be a… https://t.co/Wm2j2iHnzD,2020-12-12 22:39:59,,,,Melbourne
2020-12-12  23:41,1337889966144311296,RT @jimsciutto: President Trump has departed the Army-Navy game an hour ahead of time. Presidents traditionally remain at the game at least…,2020-12-12 22:39:59,,,,"Caldwell, TX"
2020-12-12  23:41,1337889964957323264,"RT @rotoworld: The Dolphins will be without Myles Gaskin, Salvon Ahmed, and Matt Breida vs. the Chiefs. 

Details: https://t.co/JhRBQ9WMd2…",2020-12-12 22:39:59,,,,"Ohio, USA"
2020-12-12  23:41,1337889964760174600,"""Your Honor may we submit exhibit #1?"": https://t.co/CMTbux86Jl https://t.co/JTSfdYEPiD",2020-12-12 22:39:59,,,,"Houston, TX"
2020-12-12  23:41,1337889964433035264,"RT @Senators: Additional details from tonight's announcement ⬇️

https://t.co/SzfZK0rBE6 https://t.co/QJ3ELx4st1",2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889964240015366,"RT @RedMakuzawa: YOOOO GRANBLUE RELINK NEWS FINALLYY
Its officially coming in 2022. A PS5 version was also revealed. https://t.co/BHANTluvpe",2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889963900334080,RT @alfisutton: UK and Norway sign historic fisheries agreement https://t.co/E4qGnnwd0C,2020-12-12 22:39:58,,,,"London, England"
2020-12-12  23:41,1337889963849953286,"RT @donwinslow: Trump can't protect himself from New York prosecutors with a self-pardon, says the state senator who wrote the law to expli…",2020-12-12 22:39:58,,,,NEW YORK CITY
2020-12-12  23:41,1337889963807948800,So... no LT2 news until 2022. https://t.co/TAQEOWHz6u https://t.co/Ajh5igtUA7,2020-12-12 22:39:58,,,,Louis akgae | SuperM solo stan
2020-12-12  23:41,1337889963552219147,RT @TheBabylonBee: The Babylon Bee Editorial Board Calls On All Of Washington To Resign https://t.co/DHzbNZYhcw,2020-12-12 22:39:58,,,,"Kansas, USA"
2020-12-12  23:41,1337889962717368321,Boys Varsity Basketball: The Byhalia High School Indians defeat the Lewisburg High School Patriots 57 to 52… https://t.co/iFNgBl9Ug0,2020-12-12 22:39:58,,,,"DeSoto County, MS"
2020-12-12  23:41,1337889962423951363,"RT @Keir_Starmer: The Conservatives’ incompetence is holding Britain back.

I want to be Prime Minister to make Britain the best place to g…",2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889962256109577,"RT @BBCPolitics: No-deal Navy threat 'irresponsible', says Tobias Ellwood https://t.co/MYEc3UgZyc",2020-12-12 22:39:58,,,,Lancashire
2020-12-12  23:41,1337889961882886146,@Pat_O_Tuathail Sad to hear your news Patrick.,2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889961874427904,$200 MM...Rudy Discovers BIG MONEY Scamming Trumpers - Rudy Giuliani says Trump's legal team is 'not finished' afte… https://t.co/tLnv1DGpcn,2020-12-12 22:39:58,,,,Global
2020-12-12  23:41,1337889961870323714,"RT @AM_Saleeem: Breaking News: As you enjoy the violence, Boko Haram again attack Askira in Borno state. They went to one hospital directly…",2020-12-12 22:39:58,,,,Nigeria
2020-12-12  23:41,1337889961580896262,When three judges ruled earlier this month that the NHS would be all but banned from injecting children with ‘puber… https://t.co/tsAeHPR0ev,2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889961455087617,@PAMsLOvE very old news.  Nothing ever happens to the evil people.,2020-12-12 22:39:58,,,,USA
2020-12-12  23:41,1337889961312473089,RT @MacBaaby: Any finger that retweets this will receive good news tomorrow😇 https://t.co/3D2BLM0bYt,2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889960804814850,RT @bpolitics: A federal judge appointed by President Trump threw out a lawsuit filed by his campaign in Wisconsin that sought to overturn…,2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889960662355973,"RT @MarirosiFernan1: The biomarker results are much more reliable than the ALSFRS scale, which we all know is very subjective. #NUROWN #ALS…",2020-12-12 22:39:58,,,,
2020-12-12  23:41,1337889960129597442,"RT @herringtweets: WORRYING new coming through that the FAKE NEWS @bbcalba are saying @NapierHamish has won. WRONG WRONG WRONG 
Even counti…",2020-12-12 22:39:57,,,,Isle of Mull / Glasgow
2020-12-12  23:41,1337889960079351817,"@RBReich Its just too complicated for anyone to secede. Attention and career spans, news cycles, its too heavy to f… https://t.co/IizlZsZ8Lx",2020-12-12 22:39:57,,,,
2020-12-12  23:41,1337889959873708033,We’ve been warning for months that La Niña means floods and cyclones across our north. It’s now here. And STILL not… https://t.co/ObOKRADA3G,2020-12-12 22:39:57,,,,"Gold Coast, Queensland"
2020-12-12  23:41,1337889959286595584,@timheidecker @HEINetworkTV Hei Network is the news I want to hear!!!,2020-12-12 22:39:57,,,,"Huntington, WV"
2020-12-12  23:41,1337889958833565704,RT @TheBabylonBee: The Babylon Bee Editorial Board Calls On All Of Washington To Resign https://t.co/DHzbNZYhcw,2020-12-12 22:39:57,,,,
2020-12-12  23:41,1337889958787502082,(Via WATE 6 News) https://t.co/Ryp2rLcf7T,2020-12-12 22:39:57,,,,Loudon TN
2020-12-12  23:41,1337889958552621056,RT @IHubRadio: @labcentral’s @JFruehauf says that getting rapid tests like @E25Bio’s on the shelves could be the key to unlock the economy…,2020-12-12 22:39:57,,,,Boston/Cambridge MA
2020-12-12  23:41,1337889957965422593,"RT @Leylakhalid22: UNSUSPEND @imshin

With her accurate news from GAZA

Please RT ALOT!!!

@TwitterSupport act VERY BAD!!",2020-12-12 22:39:57,,,,Nabuyaton
2020-12-12  23:41,1337889957898121218,"RT @TheErimtanAngle: Shuhada’ Davitt (@MagdaDavitt77) has revealed that her new album will be called ""All Unbelievers Must Die"" and that it…",2020-12-12 22:39:57,,,,faraway
2020-12-12  23:41,1337889956841263104,RT @chubiei: Any finger that retweets this will receive good news today!!! https://t.co/9GtZimLdpc,2020-12-12 22:39:57,,,,"Savannah, GA"
2020-12-12  23:41,1337889956530941953,RT @apnoeaboy: As per the news - we are getting Slammed at GUH. I’m decompressing with fine charcuterie but there’s a long winter ahead and…,2020-12-12 22:39:57,,,,"Llandrindod Wells, Wales"
2020-12-12  23:41,1337889956350418944,@XanderXjork The rise of fake right wing news. Thank Reagan. https://t.co/n9YczDrIPW,2020-12-12 22:39:57,,,,Arizona United States
2020-12-12  23:41,1337889956312846337,RT @DrEricDing: Stockholm’s ICU capacity hit 99% this week. Sweden 🇸🇪 is also completely out of ICU nursing staff because of high resignati…,2020-12-12 22:39:57,,,,"Berlin, Deutschland"
2020-12-12  23:41,1337889955012546561,"If you’ve missed the news on the TV tonight, here’s a quick summary:
WANKERS!",2020-12-12 22:39:56,,,,"Coventry, England"
2020-12-12  23:41,1337889954895106049,"RT @thebias_news: NEW: Hunter Biden requested in 2017 that keys be made for his new ""office mates,"" listing Joe Biden, Jill Biden and Jim B…",2020-12-12 22:39:56,,,,
2020-12-12  23:41,1337889954811301889,"RT @CTmagazine: The U.S. Department of State has revised its official list of the world’s worst persecutors of religion.

Only one country…",2020-12-12 22:39:56,,,,
2020-12-12  23:41,1337889954509316101,RT @corruptionukorg: This documentary shows the devastating effects of corruption ▶︎ The Sinking of the M.V. Sewol and the Confusion of Dis…,2020-12-12 22:39:56,,,,
2020-12-12  23:41,1337889954429485058,RT @MerlinofCanada: You will notice Dr. Hinshaw or Jason Kenney have totally omitted the case count of #COVID19 in #Alberta private &amp; chart…,2020-12-12 22:39:56,,,,
2020-12-12  23:41,1337889953829752832,"RT @TheBlackTimesOK: Okc Mayor @davidfholt just released a statement on the recent Officer-involved shootings.

“Our city’s governing docum…",2020-12-12 22:39:56,,,,Nopelahoma
2020-12-12  23:41,1337889953313742848,"RT @cathmckenna: “Because to effectively fight climate change at home, we must fight it everywhere.“ @JustinTrudeau 
https://t.co/Zf79VacFQS",2020-12-12 22:39:56,,,,Northern Ontario Canada
2020-12-12  23:41,1337889952986779649,"RT @LivEchoLFC: ""He loved and still loves Liverpool""
https://t.co/t8QRayf2bp",2020-12-12 22:39:56,,,,"Granada, España"
2020-12-12  23:41,1337889952575713281,College Basketball Program News!! https://t.co/W2dqqlQY7t,2020-12-12 22:39:56,,,,ThePlex
2020-12-12  23:41,1337889951787200514,"RT @SocialM85897394: Labour MP to Speaker 

 'F*** Off'

https://t.co/9LUWIAlNEC",2020-12-12 22:39:55,,,,Green Spanish Isle
2020-12-12  23:41,1337889951287898112,"RT @marklevinshow: Shouldn’t this old fascist be locked in the Capitol cafeteria, where he can’t hurt anybody?
https://t.co/RrgMeUHib8",2020-12-12 22:39:55,,,,Kea'au Hawai'i
2020-12-12  23:41,1337889950977679361,"RT @saveourrightsuk: #NHS - cancelling cancer screenings up and down the country and traumatising children for Christmas

https://t.co/dzVm…",2020-12-12 22:39:55,,,,
2020-12-12  23:41,1337889950730252290,@JamesBayliffeIR Google Hockey News Site anthony joshua x,2020-12-12 22:39:55,,,,"Leeds, England"
2020-12-12  23:41,1337889950688182274,RT @MrKRudd: Mr. Morrison increasingly has a problem with simply telling the truth.  https://t.co/idK9kbKLQF,2020-12-12 22:39:55,,,,
2020-12-12  23:41,1337889950679912453,"RT @CTZebra: Tawauna Averette, 42yo RN, Kettering Health, Dayton, OH, died of #covid19 12/8. She was 35 wks pregnant- her baby girl was del…",2020-12-12 22:39:55,,,,
2020-12-12  23:41,1337889950667300868,yess im so happy to see this omg I’m seeing good news everywhere about people beating their sickness so happy 🥰💕 https://t.co/RElZvIkqnS,2020-12-12 22:39:55,,,,
2020-12-12  23:41,1337889950168182804,@bts_bighit @taehyunglove07 @MostRequestLive @AskAnythingChat @OnAirRomeo @iHeartRadio @bts_bighit congratulations… https://t.co/66QJXBpm3i,2020-12-12 22:39:55,,,,
2020-12-12  23:41,1337889949744427013,"@repblumenauer In May/early June, Bars/Rest’s, which comprise 8% of small biz, got back 40% of all jobs regained. O… https://t.co/nzdLNm1lzT",2020-12-12 22:39:55,,,,Denver
2020-12-12  23:41,1337889949396430850,"RT @CommonSense_Pat: @BHeuskin So far this hasn’t gotten me in trouble. Please retweet everywhere!

Why the Chinese Communist Party is a Lo…",2020-12-12 22:39:55,,,,I’m Out By The Pool! 
2020-12-12  23:41,1337889949245452290,"RT @PatWilliams1944: Tobias Elwood is a staunch FBPE remain nutcase masquerading as a Tory MP.

Ex-navy chief Lord West says PM is RIGHT to…",2020-12-12 22:39:55,,,,Devon UK
